安宁股份,驰宏锌锗,赤峰黄金,广晟有色,国城矿业,湖南黄金,华钰矿业,金钼股份,洛阳钼业,融捷股份,山东黄金,盛达资源,盛屯矿业,西部黄金,西部矿业,西藏珠峰,兴业矿业,银泰黄金,中金黄金,中润资源,中色股份,紫金矿业
3.1946,1.8672,2.5482,3.5027,4.3035,1.625,3.8647,1.5075,2.8249,6.9253,1.5442,2.4261,3.0581,1.2289,2.6846,3.0829,3.6697,2.349,1.3064,1.4085,2.1154,2.183
3.0377,2.0964,3.4228,2.0243,1.7877,0.8696,2.4911,1.3514,3.7383,5.2746,1.5866,4.2348,1.3616,1.2195,1.5717,4.3988,5.6701,2.3026,1.1765,1.4019,1.3725,3.2854
2.8934,2.5,3.0303,4.7337,2.7778,1.8657,1.9254,2.1922,4.2048,9.5686,0.6598,2.0893,4.4843,1.1321,1.1719,3.8351,2.0253,2.0697,1.6471,1.4019,5.0584,3.0602
10.6318,4.5267,1.9481,4.7354,2.5109,2.3399,2.8777,2.8381,5.3571,4.4033,1.9258,3.1677,6.0831,1.8911,5.2529,3.9614,6.242,2.3077,2.6869,4.186,5.5238,3.8424
4.8477,2.4291,2.7079,4.5503,2.3001,2.0833,2.1531,2.1488,3.8462,7.6358,2.0999,4.0483,3.17,1.8086,1.8282,6.381,1.9441,3.7404,2.5287,1.8182,3.1895,5.957
3.6555,4.0568,4.0488,5.7165,4.5505,1.9632,3.673,,4.6595,9.4418,1.5925,2.7221,4.6921,1.7385,1.5654,5.6956,2.0833,3.7554,3.5714,3.211,3.9326,3.5138
3.3696,2.0921,3.0265,3.6226,10.3448,2.6217,4.3124,2.7823,4.0708,4.4883,3.3777,1.6899,1.9969,1.4504,2.7397,2.6367,3.1746,2.2222,2.1454,1.8868,2.5,5.5394
2.7447,2.0877,3.1798,2.0839,2.4636,0.7702,2.5287,1.8242,2.8829,7.4596,1.5129,2.8401,2.0155,0.6944,2.9385,3.8424,3.7349,2.6966,0.8505,1.9139,1.9531,3.3058
3.0309,3.9916,1.7391,4.2114,4.2045,2.8061,4.7945,1.1745,3.1858,5.3958,1.0505,3.6765,2.2901,1.0761,1.8315,3.5407,5.925,2.6876,2.5332,2.8302,2.907,2.5773
3.1031,2.0492,3.3887,3.3252,2.7624,1.5094,2.5671,2.0101,3.351,7.1172,1.4602,3.4815,2.3006,1.6975,1.1743,3.0246,4.7853,5.3039,2.6222,5.1402,2.1113,4.431
4.0302,3.1056,3.9683,5.3631,1.978,1.6089,1.9162,1.4876,5.9034,12.5047,1.5865,5.5838,6.6971,0.9195,1.6275,8.413,3.6364,3.7234,1.4019,2.2936,4.2389,4.7992
2.3305,2.2495,3.0625,5.2977,1.9651,2.2113,3.673,1.1401,1.7331,7.3067,0.835,1.9732,2.0528,1.0646,3.1028,3.2022,2.6222,2.3529,1.5046,10.5991,2.6465,
4.6379,2.1053,4.1924,3.4082,2.1088,0.9828,2.6682,1.4634,1.7575,6.0274,0.8906,2.2776,1.7884,1.0687,1.9231,7.0896,2.8846,2.4865,1.0539,4.386,2.8517,6.5494
4.4028,3.2468,2.7346,2.021,3.8932,1.476,3.6005,1.3201,1.9643,6.1765,1.581,3.125,2.2693,1.3138,2.916,8.7152,2.3753,3.6364,2.3392,4,1.7613,3.7559
3.2091,2.8446,3.2827,3.453,2.3656,1.4833,2.1714,2.0033,3.7102,10.6394,0.6934,3.1802,4.4843,0.6977,1.9064,3.5959,3.0769,2.0585,1.4118,3.1674,3.5156,2.8864
3.7363,6.5934,2.1433,3.4916,2.4149,1.7391,1.6279,2.2764,2.9463,5.6297,0.8458,4.7518,5.132,0.702,3.2929,4.6193,2.9162,1.86,3.2028,1.4151,2.4048,2.9384
2.4769,3.838,2.2388,6.2038,3.7652,3,4.6948,2.314,3.4542,7.5917,2.6987,3.078,3.966,1.8765,1.4334,5.2632,9.7041,1.7544,2.1127,1.8868,2.8,3.8679
4.0338,1.4768,3.1506,5.1865,2.4747,1.3733,2.6682,1.8003,3.4722,9.5886,1.4242,3.1359,7.6709,0.6339,2.7397,4.5572,7.3818,3.4066,1.867,1.9139,1.7787,4.3599
5.1634,4.4968,2.1809,2.8466,2.2396,1.5056,3.0624,2.439,3.8801,6.9882,1.8107,2.1231,5.0198,0.7143,1.9081,11.092,4.6539,4.2045,2.8202,2.4155,2.8056,4.7534
2.1989,2.9228,1.8397,3.6769,4.8098,2.236,3.3879,2.3256,3.2872,8.0858,2.4848,2.8996,4.1611,1.1839,1.3193,11.7241,11.6049,3.8593,2.8409,0.9569,2.7559,3.3658
4.9731,2.5806,2.4073,3.4576,2.6374,1.7766,3.1178,9.5868,4.3029,11.7734,1.5496,4.7724,3.7284,1.1182,2.2727,6.2151,5.8891,3.2672,2.4533,2.8708,2.0202,2.8855
8.0432,6.4583,3.1003,6.7432,8.0347,3.9653,,4.5061,6.5217,11.5017,5.9063,4.851,6.2338,2.5276,1.3251,3.5482,9.6814,6.8729,6.0364,4.6948,4.5098,4.9296
6.3688,3.4205,5.7125,3.0992,9.9071,3.4731,0,4.8173,4.9839,8.8756,6.6763,3.3641,5.1508,2.3202,2.0158,12.5082,8.0214,5.7754,5.0375,5.9361,6.501,5.0771
