安宁股份,驰宏锌锗,赤峰黄金,广晟有色,国城矿业,湖南黄金,华钰矿业,金钼股份,洛阳钼业,融捷股份,山东黄金,盛达资源,盛屯矿业,西部黄金,西部矿业,西藏珠峰,兴业矿业,银泰黄金,中金黄金,中润资源,中色股份,紫金矿业
0.6157,1.1932,1.4562,3.3071,0.7446,1.0678,2.8911,0.3671,1.4914,5.2239,0.5428,1.1309,4.5568,0.5035,0.796,11.1287,7.0598,1.0549,0.9808,0.4873,1.3388,1.5158
1.1297,1.9176,2,2.4238,0.9623,1.1574,3.2382,0.691,2.33,7.708,0.3655,2.3918,5.211,0.3943,0.689,6.8087,4.1215,1.1193,1.1125,0.6925,1.8749,1.7878
1.8825,4.6006,1.9972,5.1828,2.2561,3.274,3.2382,0.6984,3.144,7.2667,1.4594,3.9751,6.7456,1.6868,0.7558,4.8834,3.7388,4.5635,2.4297,1.9651,3.5886,1.8746
1.5676,5.4655,6.6365,4.7774,2.6038,3.3963,0.094,1.1353,2.8277,5.6347,1.941,2.665,6.2421,1.762,0.8479,15.7124,3.0381,2.7953,2.5727,2.9111,5.1866,2.5252
1.3861,3.3848,9.3492,4.025,3.5911,1.916,0.1308,1.0847,2.3531,5.3368,1.0244,1.7255,6.7584,1.2481,0.9464,12.2771,5.0196,4.8497,1.6848,1.6697,3.2642,2.5413
0.7334,1.7634,5.0848,5.1461,2.3971,1.7148,1.678,0.7538,1.1332,5.712,0.7853,1.3967,4.5238,0.5566,2.3956,12.0614,2.0417,2.514,0.9152,1.0217,3.0946,2.9276
0.7857,1.7624,2.8979,3.5135,1.9219,1.4753,7.7753,0.6085,1.8449,4.633,0.663,1.2242,4.1376,0.6816,1.674,10.6637,1.9847,2.6235,1.2192,1.0144,2.243,2.7056
0.6487,1.6876,3.5504,2.5851,1.1386,1.3852,4.4549,0.4461,1.4664,9.3256,0.758,1.1922,2.692,0.6359,1.7271,9.785,1.525,2.447,1.0261,0.8666,2.014,1.3531
0.7108,1.4629,3.1168,3.0953,1.5704,2.5765,2.252,0.4777,1.5625,6.3857,0.9052,1.5465,4.7591,0.6929,1.1008,7.56,1.705,2.4917,1.1626,1.0023,2.0243,2.0353
0.6454,4.531,4.8604,3.4418,1.264,2.6513,4.0128,0.5808,1.4114,6.5474,0.9126,3.1859,3.4979,0.8496,1.7231,10.3395,2.3212,2.7489,1.0961,0.9285,3.0692,1.8239
0.4961,2.432,4.912,3.2933,0.9317,1.9212,5.0563,0.4393,1.5549,5.743,0.5552,1.7302,4.3682,0.4853,4.1861,4.5732,2.6407,1.9333,0.9475,0.5789,2.1147,1.9401
0.8865,3.6011,3.5901,3.7432,1.359,1.7715,0.3822,0.4454,1.6951,4.1752,0.6575,2.4603,4.8126,2.0837,2.5715,15.1192,1.9421,2.1945,0.9052,0.631,3.5812,1.4882
0.403,1.6414,3.4014,1.7841,0.7913,1.5243,5.5805,0.5646,1.2657,4.0398,0.4654,0.96,8.7719,0.8668,1.6057,11.8595,1.5913,1.3293,0.722,0.62,2.3053,1.3209
0.5041,1.1517,2.4819,1.9284,0.9904,1.5585,4.2708,0.3545,1.4318,5.3244,0.3573,0.9754,5.4403,0.5651,2.0491,9.307,0.9974,1.6565,0.8554,1.0193,1.9181,2.2317
0.4955,1.2214,2.2327,2.1292,0.7896,1.8307,3.5084,0.3391,1.2537,4.9658,0.5897,1.6437,4.7894,0.5327,1.3645,8.1088,1.351,2.4031,1.0588,0.8014,1.7807,1.3865
0.5234,1.2562,2.5628,4.2176,1.0426,3.5578,1.3233,0.3394,1.1872,3.5806,1.3896,2.1887,3.9006,1.8494,1.18,7.6946,0.9886,2.4141,3.5363,1.4377,2.5518,1.3228
0.431,1.175,4.1414,2.5415,0.7504,2.7206,6.7338,0.4617,1.0336,3.5419,0.6142,1.5258,4.2586,0.9499,3.1676,9.6831,0.8051,1.2816,2.4529,0.9967,1.4817,1.5666
0.5478,1.5901,2.3383,2.7554,1.016,1.6786,4.3137,0.4001,1.9488,4.632,0.5867,1.5626,7.0752,0.6662,2.0989,7.5816,1.0235,1.2475,1.348,0.9252,1.8458,1.3408
0.5859,1.1639,2.246,4.1507,0.8429,1.6346,2.9188,0.7433,1.4167,4.3195,0.5013,2.053,7.1361,0.6416,1.4983,7.139,1.2468,1.2757,1.3842,0.7771,1.9541,1.1947
0.5826,1.2711,2.3872,2.6852,0.9515,1.5598,3.3406,0.4945,1.2453,8.1712,0.524,2.1338,5.1958,0.6489,1.8989,6.2253,1.689,1.609,1.436,0.8234,1.9898,1.4414
0.584,0.8722,2.6155,2.9104,0.8967,1.989,2.5229,0.528,1.0905,4.463,0.7001,2.4124,8.346,0.8365,2.3247,6.3266,1.3874,2.1352,1.1578,0.7993,1.4821,1.3836
0.5457,1.1871,3.3157,6.7327,0.5966,1.221,2.8927,0.3853,1.1388,3.6092,0.3411,1.1666,6.2048,0.4339,1.7142,4.0835,2.2436,1.2616,0.8083,0.8815,2.4309,1.5097
0.5133,1.1981,2.0412,3.6161,0.7249,1.7208,3.862,0.3149,1.4774,3.9816,0.5251,1.9778,7.0007,0.6018,0.9799,4.3498,2.4011,1.9967,1.0474,0.8855,1.5466,1.2163
0.825,0.7593,3.5309,2.5414,0.471,0.8859,3.0948,0.4306,1.0026,2.9367,0.3046,1.3298,3.9614,0.3298,1.2094,3.5545,2.1423,3.5677,0.5502,0.6954,0.9049,1.3357
0.5646,0.892,2.3255,3.0282,0.4471,0.8796,3.1528,0.3501,1.3803,3.2425,0.373,0.838,4.5788,0.3058,1.137,4.5297,1.7537,1.797,0.5794,0.6048,1.782,2.0329
1.1671,0.7873,2.3818,1.9512,0.5529,0.9045,4.0696,0.4169,0.6378,2.7035,0.3211,0.5889,2.7334,0.3409,1.6483,5.0289,1.2543,2.2482,0.4197,0.6961,0.8829,1.677
1.613,0.7948,1.5808,2.0756,0.4498,0.8226,3.3085,0.9265,0.7037,3.872,0.5785,1.9358,3.3035,0.5085,1.2959,5.8526,1.8692,1.6602,0.7278,0.8083,0.8941,1.3194
1.195,1.6073,1.6249,2.1648,0.5418,1.3194,5.3661,0.6938,1.0784,4.761,0.5482,1.1728,3.5441,0.5062,2.7369,7.4153,2.3361,2.2268,0.9864,1.0254,1.2576,1.0464
1.0203,1.4781,2.7347,2.2574,0.6805,1.3035,3.3058,0.7593,1.4034,3.0803,0.662,1.2826,3.3205,0.5958,1.5045,3.789,0.8813,2.5062,0.9777,0.6564,1.2053,1.0903
1.1514,0.7388,3.7649,1.9153,0.4525,0.811,3.1641,0.7863,0.9592,3.5193,0.2855,0.9632,2.8796,0.2898,1.1597,3.9259,1.463,1.4727,0.6053,0.5945,0.5981,2.1117
1.0787,0.6799,2.4274,1.2461,0.363,0.9428,2.2604,0.675,0.6086,2.2853,0.3872,0.7454,1.8101,0.3606,1.2379,2.7993,1.728,2.3171,0.7681,0.4624,0.5261,2.3251
0.864,1.1489,2.5008,1.9249,0.433,0.8092,2.2305,1.1243,1.3695,3.3832,0.4545,0.9929,2.6317,0.311,0.9151,3.6595,1.5599,1.9082,0.5637,0.4149,0.7857,2.1027
1.0682,0.8563,3.0463,1.2841,0.5728,0.7678,1.7691,0.8509,0.8978,2.9484,0.3224,1.1542,2.0763,0.3968,1.0997,2.9516,1.0819,1.3149,0.4852,0.3875,0.8006,1.2707
0.7607,0.7599,2.4256,3.0644,0.3937,1.0276,1.9602,0.5959,0.7057,2.3355,0.3576,1.7759,2.3421,0.5482,1.014,2.2095,0.928,1.5198,0.4404,0.3914,1.1175,2.013
0.8789,0.7396,1.7461,1.8993,0.293,0.633,2.0375,0.5512,1.0566,4.3763,0.2797,0.8453,2.3455,0.3399,1.014,4.7164,0.928,1.1463,0.3984,0.4022,0.8065,1.2288
0.5983,0.5601,1.7405,2.8869,0.5064,0.828,1.8387,1.4654,0.6868,3.0437,0.2449,0.7991,1.8831,0.3578,6.334,2.7602,1.2244,1.5016,0.2943,0.467,1.0158,1.1462
0.6953,0.8928,1.7206,1.93,0.334,0.7198,2.2443,0.751,1.8742,3.0044,0.3194,0.6766,3.9899,0.3367,3.3586,2.5471,1.1485,1.047,0.4674,0.7317,0.8866,1.1897
0.7405,0.6671,2.0735,1.4542,0.4158,0.7458,1.5069,0.7657,0.8733,2.8271,0.2417,0.7456,2.488,0.2648,4.9813,2.6652,1.0709,1.1954,0.4132,0.5553,0.9123,1.0465
0.8358,0.6218,1.9795,1.9239,0.3119,0.7271,2.387,0.7036,0.6824,2.6216,0.3389,1.0427,2.1554,0.3069,5.5493,4.8502,0.8488,0.782,0.5217,0.5758,0.6496,1.8058
0.6045,0.3945,1.9438,1.9515,0.3177,0.5074,1.7522,0.6606,0.5758,2.3927,0.2572,0.6749,2.0512,0.2506,4.0073,2.7196,1.0903,0.7845,0.3298,0.3496,0.6245,1.1623
0.5724,0.551,1.6951,1.909,0.4721,0.6774,2.3119,0.5359,0.5784,4.4849,0.3233,1.1948,2.5783,0.2636,4.129,3.8073,0.9371,1.4369,0.4105,0.599,0.6926,1.397
0.7234,0.5243,1.6403,3.2851,0.4212,0.7452,1.6834,0.5113,0.6105,5.1966,0.446,0.9404,1.8503,0.3325,4.0008,6.5895,0.6542,0.8956,0.3256,0.5474,1.2161,0.6864
0.6941,0.9883,1.5129,5.4002,0.4123,0.8243,1.7489,0.4942,3.4771,2.0498,0.3259,0.7553,6.3362,0.4619,3.2438,7.6607,1.0901,1.1596,0.3785,2.0653,1.6177,0.7746
0.6853,0.8237,1.3081,6.2248,0.3846,0.9159,1.2598,0.6477,3.3879,12.2461,0.5077,0.8009,5.3872,0.4647,5.1739,6.2136,0.9602,1.6485,0.646,0.7237,1.6547,1.4685
0.8195,0.9889,3.512,9.6914,0.365,0.7329,2.5999,0.615,4.5274,8.4863,0.3439,1.9622,6.6575,0.2508,3.5618,7.9125,0.7831,1.0405,0.5943,1.7911,3.1423,1.4485
0.6677,1.0644,2.296,10.7066,0.4621,0.8081,2.0267,0.7503,3.8135,6.1619,0.4808,1.2387,6.0868,0.4974,2.6441,7.5858,0.9378,0.9687,0.7505,1.2347,2.8492,1.1909
0.9441,2.7481,1.9878,8.7666,0.8039,1.9247,2.881,0.6569,3.7995,6.8155,0.5297,1.7802,11.8945,0.61,2.532,7.0038,2.1749,1.0589,0.9866,1.3369,6.4966,1.1892
