安宁股份,驰宏锌锗,赤峰黄金,广晟有色,国城矿业,湖南黄金,华钰矿业,金钼股份,洛阳钼业,融捷股份,山东黄金,盛达资源,盛屯矿业,西部黄金,西部矿业,西藏珠峰,兴业矿业,银泰黄金,中金黄金,中润资源,中色股份,紫金矿业
409992,21181740,16715807,4699895,4033858,19164055,4757999,46717572,64500058,4465734,8579599,2673338,10797978,6346662,69018061,16726429,47592061,37217053,14602503,13213000,15460300,133898026
355089,23211309,16659929,2637982,3810997,11288411,4531231,62440998,63129986,3887441,10956016,2250118,15939672,4235224,57795280,14034771,46701697,43476107,28528505,15180522,16580436,79063000
355090,41232884,12930053,4342540,2450067,11332242,4647246,60184725,43416750,4710674,10956017,8894491,15906422,4347861,105157462,14203085,85469486,53915933,40210407,11786528,13317611,88120531
675248,62106455,12086989,4342541,4866549,11332243,5320644,41925824,43416751,4710675,21781856,4431534,14725000,4347862,63025388,14842685,72678233,25790324,42460180,17757889,12928332,90110430
728681,47868989,16855049,5588757,3036500,22314614,3398800,51855600,85900685,5090030,21168163,5898093,11264976,7171748,47586163,13308462,76643659,66501769,49130561,16485440,15625408,112772086
659299,47354122,13514723,4189413,2102227,19474495,5339288,33954810,62433271,5251223,23160157,5860697,20320314,4497010,75297218,16047754,43721861,66501770,40799404,24528873,15517152,115147751
1231351,69658821,15243327,4594617,1825151,21148898,3726938,33408647,86127778,8212349,15058430,19773063,14525649,5666794,44999113,17115620,37967342,54540790,38797228,15280200,40034154,82167768
1183399,51413684,15243328,5132226,2972427,18650325,4030850,41812178,86318282,8500224,33894864,10460364,22106977,4036882,38692450,18505600,39705500,47557743,27318683,25706712,32577804,133667018
680285,63824198,41986583,7696658,3721451,36546097,3037045,43763823,194703625,7907694,18993937,7315451,21272537,8413424,38073627,14958712,36311680,64337269,53876294,22917282,30696740,132916479
557538,58816270,41811154,3900700,3444191,13812372,3037046,47574048,101041824,6525557,15434169,4454583,30147878,3871711,80800379,15093768,85838809,48011999,60926048,15610400,18115400,132916480
516100,40237600,44112024,3924774,2123550,13206921,4150681,52403706,89552624,4727440,13490395,4784757,18995404,4265384,49568046,17492741,53701926,62609702,39331360,11506172,18726110,237742369
508569,43383119,22327119,3076397,3202981,11250063,3933075,76783746,157401353,6572347,17252080,8502446,21156968,4838676,49568047,12757184,45311755,28012209,19495902,15345250,17321648,135956369
720981,23970191,68220603,2958956,3832711,18632763,4284008,47433315,103548496,3914684,22837297,4743850,16340214,3489891,46747939,29049894,70853378,27932306,23293244,13743461,16351238,162355070
419623,49409231,26963659,5719117,3532300,25184481,17232193,29691360,114331306,6437072,16281439,8415935,13302709,9138642,35691313,12595376,79889031,34692389,41932774,13422600,22382200,105452849
588956,39058829,26816156,5676085,4046425,14566539,12957395,24452229,66518342,3634622,10593200,9479256,30253125,4270802,27191422,13714106,94916620,37265659,25477560,10108255,18123271,389677661
1124346,90257987,16743471,4106713,3085300,20616129,9761731,27568804,140504500,5427477,27506925,14774894,11643340,4202882,32497119,14051688,103245810,56559730,21139726,12660400,21205438,187217759
1003703,87041573,25963669,2794205,7067880,33732325,8969201,23058932,81713135,4573313,43857415,12832797,32667522,4071894,31886337,25512951,106028722,38431896,25484386,57689197,35529037,151648273
1113627,52877451,27553792,11825725,5529647,50395264,6233000,40758065,118447674,14117040,31484285,10243245,33662105,10386087,26233945,32649609,74497503,27149824,38795620,48317991,123671140,152678023
989038,176178511,23097750,11350614,2420004,74753718,13984417,43962478,460985197,12641457,24387860,14511406,42915235,10170713,47304885,17144363,92219654,32169207,41185855,30404029,232533690,141332948
5030560,73099957,21205955,9138926,4854724,63023913,14565602,122704056,381058634,6312215,32898446,11163113,45986102,6292200,32407059,23975003,63425640,124596127,33837990,49707290,141310281,192191522
2377484,70772572,21013681,17538591,3444327,74099693,7382800,123310808,473375191,6683488,43926352,8071965,41637293,10061470,21860769,18883688,87269658,89704443,63851064,43472349,156015180,187682889
2767581,62989348,46662608,11187686,3829688,67348022,14167913,78888016,289691100,4845166,28618454,10208265,97788214,21388418,30166829,41489252,81796171,68898437,60633644,36615700,200725021,131328387
1734123,65443436,34583837,8292525,2916334,45878159,9163366,59217831,217296270,5386259,51329085,7255101,45893773,11563399,22607676,37516671,88415671,78053565,43724657,24417164,118120817,122601126
1156552,67197947,22118003,7088186,2702924,51043776,12646300,60866608,202855353,3247824,22720726,7394015,40535028,8641032,22766909,18809700,89658926,91400867,49126484,24793800,80961813,215167523
907809,46476030,36644387,7926028,2962251,62278029,19090921,78289102,205012233,4609153,13989884,5332107,24236004,9531804,27172985,25513683,108897666,55445128,25208249,20058503,103620086,308807306
2139376,58593516,50180431,6855401,2143862,62395894,34619623,54619707,168991921,7846747,14249486,8359908,33892997,6455632,36476193,38560406,101843376,49645784,27142830,20021201,90072946,216048832
1830400,62572663,32377015,4548605,3383700,73655272,45465931,46575623,112410906,3951327,21246333,7265004,33028142,5284167,34129888,33637531,73059082,35158951,19794091,18135101,62635435,258835312
3412468,106465753,58980887,6832750,5025200,48769993,69665693,54984738,116460104,5649911,19286271,8239862,35625458,4203444,27193413,19814779,94788474,29303303,33261820,20308700,44968781,156991318
1596050,64738561,26529748,6083622,5472289,52901950,37767095,35911644,131204666,4779841,19453012,10571183,25197270,4323132,25208390,15119987,83965770,24192210,25702502,23842400,40550649,171095072
1552911,94258035,18746454,4569224,6433404,39757325,36051710,36501076,321395127,4433383,18699406,7845628,21481261,13066191,23171965,20994790,38706219,57337841,34319971,25245014,70262563,257288012
1996437,53485512,18071321,4058674,5030926,30622506,58054347,36079045,168729321,4347503,24972445,3859512,32362288,9298247,26678975,19675942,38808225,26177593,27657708,29745058,48878355,148197686
901860,104118280,27894066,7923832,2796806,59677824,51475119,45922572,150743683,6689632,19880283,12587715,30918322,9481201,23087954,12505898,53571553,32859643,26265669,17272386,65305046,120970851
1092136,100576093,22073520,14962119,3103230,27336877,42027214,43887757,150741215,4083480,17909224,11322990,54190360,5232454,40280672,21772917,60971869,33652440,26658365,14911060,45132018,113320039
3425705,52902088,23467248,16961532,3812831,42224289,27911797,44644279,216026218,5259480,16875839,6559139,37258459,7728543,24599802,13071004,42080262,41777136,37314587,19001581,57661383,131292710
1285600,44732840,37721101,9488753,2982373,37192673,29942102,64952171,389307713,5135570,18204409,4528828,36770056,8601631,46278109,8140191,35382581,25613556,40139540,11545819,76742079,136635604
1084190,40871190,26279170,8595329,3850558,20772421,30889528,82590161,141071950,2952836,12697357,4496397,106457723,8028155,32648088,33278989,29929509,31671409,79148058,13449562,48054342,183553830
1080800,78382462,14820404,6872806,2075619,33033293,24276934,48461178,147268694,3029199,12328033,4225199,49752258,5323723,26557880,54483709,26434121,35621365,29250290,12912600,31530674,168857877
1080400,52864749,23468489,5454820,2343500,27128531,37073790,30891299,166313269,4875961,13673110,5379814,37020418,11220199,26786752,26008509,23375482,37130329,23002089,16763300,29099737,133298984
2019334,89426249,23221511,6063507,2307167,27910738,21016854,37820312,143274370,4586878,9773566,4262726,27626195,15932115,22045121,17934564,22668315,31736617,26070797,13360600,25361336,156839795
4629646,83040506,27182024,5564849,2492759,16210868,44153930,22658993,92351782,4823090,16002027,4964299,46303109,5509568,27339184,19085045,13862845,28166232,17874330,12505800,25080270,168910196
5651080,70135854,16521148,7070767,2092636,17112232,31201090,26831928,140681325,3315495,17063513,3053764,29770719,5672923,17471281,12810038,42337384,27775896,53981743,12908980,28185971,263388056
2334408,60201198,12002212,25424389,1462340,17913953,19270688,40832133,134566356,4401845,13181961,17649550,27691175,4807699,14934061,16884891,27319875,45016113,20370832,13886006,33200604,144342540
1854966,114019164,16287769,10462486,4131068,20139741,16478656,28617926,129284650,2651850,32299545,14776278,39991908,4229834,14383093,21075248,45022021,47666252,24322641,49692945,67736060,83065313
2017646,89698267,13413752,12100868,3324288,18690573,14035834,33912519,126567338,5039123,38251484,11035229,23586645,4541800,22843456,14029646,36342538,54930004,60981502,111036879,42140034,162573387
1499800,98943569,18741931,9293433,4418063,20920554,13835492,31269448,107971562,2928678,31572882,10484673,23438619,8792708,39641626,18384968,37039000,31783054,112851220,62508214,58050431,135699473
1058750,94121791,12831008,4278147,4188016,25958499,13084000,25286096,93666852,2647635,12479612,12083344,38925391,5481648,28437320,15651466,59799520,80216422,72323389,49503200,34429699,106019006
1176310,87075113,12600657,7324453,3465694,12053521,13883793,20660567,106636272,3121468,26750985,23816615,28386740,3282411,41790125,18263771,38829545,83634312,40215697,104234600,23375273,192370983
